Sample 1,Sample 2,Passed?,Should?,Hamming
`46/2,'177/3,0,0,0.5248888888888888
`46/2,'177/4,0,0,0.5271111111111111
`46/2,'177/5,0,0,0.5097777777777778
`46/2,'178/1,0,0,0.508
`46/2,'178/3,0,0,0.48355555555555557
`46/2,'180/2,0,0,0.4791111111111111
`46/2,'180/3,0,0,0.48488888888888887
`46/2,'180/4,0,0,0.49377777777777776
`46/2,'180/5,0,0,0.48577777777777775
`46/2,'181/1,0,0,0.49066666666666664
`46/2,'181/2,0,0,0.5026666666666667
`46/2,'181/3,0,0,0.49866666666666665
`46/2,'181/4,0,0,0.5097777777777778
`46/2,'181/5,0,0,0.48933333333333334
`46/2,'182/1,0,0,0.5155555555555555
`46/2,'182/2,0,0,0.5262222222222223
`46/2,'182/3,0,0,0.504
`46/2,'182/4,0,0,0.5022222222222222
`46/2,'182/5,0,0,0.5155555555555555
`46/2,'183/1,0,0,0.5124444444444445
`46/2,'183/2,0,0,0.5
`46/2,'183/3,0,0,0.5226666666666666
`46/2,'183/4,0,0,0.5097777777777778
`46/2,'183/5,0,0,0.4911111111111111
`46/2,'186/1,0,0,0.5111111111111111
`46/2,'186/2,0,0,0.5
`46/2,'186/4,0,0,0.49955555555555553
`46/2,'186/5,0,0,0.5093333333333333
`46/2,'19/1,0,0,0.4915555555555556
`46/2,'19/2,0,0,0.476
`46/2,'19/3,0,0,0.4826666666666667
`46/2,'19/4,0,0,0.49066666666666664
`46/2,'19/5,0,0,0.4951111111111111
`46/2,'190/1,0,0,0.5155555555555555
`46/2,'190/2,0,0,0.5048888888888889
`46/2,'190/3,0,0,0.5062222222222222
`46/2,'192/1,0,0,0.5262222222222223
`46/2,'192/2,0,0,0.5164444444444445
`46/2,'192/3,0,0,0.48488888888888887
`46/2,'192/4,0,0,0.5035555555555555
`46/2,'192/5,0,0,0.504
`46/2,'194/2,0,0,0.48977777777777776
`46/2,'194/3,0,0,0.49644444444444447
`46/2,'194/4,0,0,0.48444444444444446
`46/2,'194/5,0,0,0.4915555555555556
`46/2,'195/1,0,0,0.47333333333333333
`46/2,'195/3,0,0,0.49733333333333335
`46/2,'195/4,0,0,0.5022222222222222
`46/2,'195/5,0,0,0.5004444444444445
`46/2,'196/1,0,0,0.4915555555555556
`46/2,'196/2,0,0,0.48533333333333334
`46/2,'196/3,0,0,0.4671111111111111
`46/2,'196/4,0,0,0.5097777777777778
`46/2,'199/1,0,0,0.48444444444444446
`46/2,'199/2,0,0,0.47955555555555557
`46/2,'199/3,0,0,0.5048888888888889
`46/2,'199/4,0,0,0.5186666666666667
`46/2,'199/5,0,0,0.5182222222222223
`46/2,'2/1,0,0,0.5071111111111111
`46/2,'2/2,0,0,0.5026666666666667
`46/2,'2/3,0,0,0.48088888888888887
`46/2,'2/5,0,0,0.5022222222222222
`46/2,'214/1,0,0,0.4955555555555556
`46/2,'214/2,0,0,0.49955555555555553
`46/2,'214/4,0,0,0.5017777777777778
`46/2,'214/5,0,0,0.49466666666666664
`46/2,'220/1,0,0,0.5093333333333333
`46/2,'220/2,0,0,0.5044444444444445
`46/2,'220/3,0,0,0.5204444444444445
`46/2,'220/4,0,0,0.5306666666666666
`46/2,'220/5,0,0,0.5213333333333333
`46/2,'221/1,0,0,0.488
`46/2,'221/2,0,0,0.48044444444444445
`46/2,'221/3,0,0,0.47244444444444444
`46/2,'221/4,0,0,0.47955555555555557
`46/2,'221/5,0,0,0.456
`46/2,'222/1,0,0,0.5208888888888888
`46/2,'222/2,0,0,0.492
`46/2,'222/3,0,0,0.5173333333333333
`46/2,'224/2,0,0,0.476
`46/2,'224/4,0,0,0.49466666666666664
`46/2,'225/1,0,0,0.49777777777777776
`46/2,'225/2,0,0,0.5084444444444445
`46/2,'225/4,0,0,0.4968888888888889
`46/2,'225/5,0,0,0.48488888888888887
`46/2,'227/1,0,0,0.48844444444444446
`46/2,'227/2,0,0,0.488
`46/2,'227/3,0,0,0.48844444444444446
`46/2,'227/4,0,0,0.4951111111111111
`46/2,'237/1,0,0,0.49422222222222223
`46/2,'237/2,0,0,0.48844444444444446
`46/2,'237/3,0,0,0.47644444444444445
`46/2,'237/4,0,0,0.49955555555555553
`46/2,'237/5,0,0,0.48577777777777775
`46/2,'25/1,0,0,0.4875555555555556
`46/2,'25/2,0,0,0.48933333333333334
`46/2,'25/3,0,0,0.4662222222222222
`46/2,'27/1,0,0,0.49777777777777776
`46/2,'27/2,0,0,0.4693333333333333
`46/2,'27/3,0,0,0.4888888888888889
`46/2,'27/4,0,0,0.4875555555555556
`46/2,'27/5,0,0,0.4817777777777778
`46/2,'29/1,0,0,0.4537777777777778
`46/2,'29/2,0,0,0.5088888888888888
`46/2,'29/3,0,0,0.4728888888888889
`46/2,'29/4,0,0,0.4688888888888889
`46/2,'35/1,0,0,0.5217777777777778
`46/2,'35/2,0,0,0.4866666666666667
`46/2,'35/3,0,0,0.46755555555555556
`46/2,'37/3,0,0,0.5235555555555556
`46/2,'37/4,0,0,0.5231111111111111
`46/2,'38/1,0,0,0.5026666666666667
`46/2,'38/2,0,0,0.4951111111111111
`46/2,'38/3,0,0,0.4955555555555556
`46/2,'38/4,0,0,0.5026666666666667
`46/2,'38/5,0,0,0.5075555555555555
`46/2,'40/1,0,0,0.5146666666666667
`46/2,'40/2,0,0,0.532
`46/2,'41/1,0,0,0.4613333333333333
`46/2,'41/3,0,0,0.4697777777777778
`46/2,'41/4,0,0,0.47733333333333333
`46/2,'41/5,0,0,0.4955555555555556
`46/2,'42/1,0,0,0.504
`46/2,'42/3,0,0,0.5102222222222222
`46/2,'42/4,0,0,0.49866666666666665
`46/2,'42/5,0,0,0.5013333333333333
`46/2,'44/1,0,0,0.512
`46/2,'44/2,0,0,0.5124444444444445
`46/2,'44/3,0,0,0.5048888888888889
`46/2,'44/4,0,0,0.4951111111111111
`46/2,'44/5,0,0,0.5008888888888889
`46/2,'45/3,0,0,0.49466666666666664
`46/2,'45/4,0,0,0.492
`46/2,'45/5,0,0,0.4831111111111111
`46/2,'46/3,1,1,0.28755555555555556
`46/2,'46/4,1,1,0.2822222222222222
`46/2,'46/5,1,1,0.25866666666666666
`46/2,'47/2,0,0,0.516
`46/2,'47/3,0,0,0.5182222222222223
`46/2,'47/4,0,0,0.5048888888888889
`46/2,'47/5,0,0,0.504
`46/2,'49/3,0,0,0.5088888888888888
`46/2,'49/4,0,0,0.5084444444444445
`46/2,'49/5,0,0,0.5248888888888888
`46/2,'51/1,0,0,0.4697777777777778
`46/2,'51/2,0,0,0.45866666666666667
`46/2,'51/3,0,0,0.47155555555555556
`46/2,'51/4,0,0,0.4617777777777778
`46/2,'51/5,0,0,0.48933333333333334
`46/2,'54/1,0,0,0.504
`46/2,'54/5,0,0,0.48977777777777776
`46/2,'55/1,0,0,0.5146666666666667
`46/2,'55/2,0,0,0.48977777777777776
`46/2,'55/3,0,0,0.5022222222222222
`46/2,'55/4,0,0,0.5133333333333333
`46/2,'55/5,0,0,0.5133333333333333
`46/2,'56/1,0,0,0.488
`46/2,'56/2,0,0,0.5013333333333333
`46/2,'56/4,0,0,0.5151111111111111
`46/2,'58/1,0,0,0.5013333333333333
`46/2,'58/2,0,0,0.5026666666666667
`46/2,'58/3,0,0,0.4902222222222222
`46/2,'58/5,0,0,0.4875555555555556
`46/2,'59/1,0,0,0.49244444444444446
`46/2,'59/2,0,0,0.4866666666666667
`46/2,'59/3,0,0,0.5053333333333333
`46/2,'59/4,0,0,0.5013333333333333
`46/2,'59/5,0,0,0.48488888888888887
`46/2,'6/1,0,0,0.5022222222222222
`46/2,'6/3,0,0,0.48133333333333334
`46/2,'6/4,0,0,0.47244444444444444
`46/2,'61/1,0,0,0.49066666666666664
`46/2,'61/2,0,0,0.4791111111111111
`46/2,'61/3,0,0,0.5004444444444445
`46/2,'69/1,0,0,0.5102222222222222
`46/2,'69/2,0,0,0.484
`46/2,'7/2,0,0,0.4955555555555556
`46/2,'7/3,0,0,0.48533333333333334
`46/2,'70/1,0,0,0.5373333333333333
`46/2,'70/2,0,0,0.5217777777777778
`46/2,'72/1,0,0,0.47955555555555557
`46/2,'72/2,0,0,0.45866666666666667
`46/2,'72/3,0,0,0.48
`46/2,'72/4,0,0,0.5017777777777778
`46/2,'72/5,0,0,0.5173333333333333
`46/2,'74/1,0,0,0.4911111111111111
`46/2,'74/2,0,0,0.49777777777777776
`46/2,'74/3,0,0,0.4871111111111111
`46/2,'74/4,0,0,0.4871111111111111
`46/2,'74/5,0,0,0.496
`46/2,'76/1,0,0,0.5
`46/2,'76/2,0,0,0.48444444444444446
`46/2,'76/3,0,0,0.4902222222222222
`46/2,'76/5,0,0,0.49244444444444446
`46/2,'78/4,0,0,0.52
`46/2,'78/5,0,0,0.5244444444444445
`46/2,'8/1,0,0,0.4817777777777778
`46/2,'8/2,0,0,0.488
`46/2,'8/3,0,0,0.47333333333333333
`46/2,'8/4,0,0,0.48533333333333334
`46/2,'8/5,0,0,0.4782222222222222
`46/2,'81/1,0,0,0.5004444444444445
`46/2,'81/2,0,0,0.4742222222222222
`46/2,'81/4,0,0,0.4902222222222222
`46/2,'81/5,0,0,0.5062222222222222
`46/2,'83/1,0,0,0.5173333333333333
`46/2,'83/2,0,0,0.4826666666666667
`46/2,'83/3,0,0,0.4737777777777778
`46/2,'83/4,0,0,0.4902222222222222
`46/2,'83/5,0,0,0.46844444444444444
`46/2,'84/1,0,0,0.5311111111111111
`46/2,'84/2,0,0,0.5244444444444445
`46/2,'84/3,0,0,0.5142222222222222
`46/2,'84/5,0,0,0.5088888888888888
`46/2,'85/1,0,0,0.516
`46/2,'85/2,0,0,0.5084444444444445
`46/2,'85/3,0,0,0.5031111111111111
`46/2,'85/4,0,0,0.5093333333333333
`46/2,'85/5,0,0,0.5177777777777778
`46/2,'88/1,0,0,0.5097777777777778
`46/2,'88/2,0,0,0.524
`46/2,'88/3,0,0,0.5164444444444445
`46/2,'88/4,0,0,0.4968888888888889
`46/2,'88/5,0,0,0.5013333333333333
`46/2,'89/1,0,0,0.48355555555555557
`46/2,'89/2,0,0,0.5257777777777778
`46/2,'89/3,0,0,0.5248888888888888
`46/2,'89/4,0,0,0.4955555555555556
`46/2,'89/5,0,0,0.4902222222222222
`46/2,'91/2,0,0,0.4915555555555556
`46/2,'91/3,0,0,0.49377777777777776
`46/2,'91/4,0,0,0.4822222222222222
`46/2,'94/1,0,0,0.48355555555555557
`46/2,'94/2,0,0,0.4911111111111111
`46/2,'94/3,0,0,0.4786666666666667
`46/2,'94/4,0,0,0.508
`46/2,'94/5,0,0,0.48577777777777775
`46/2,'96/1,0,0,0.48444444444444446
`46/2,'96/2,0,0,0.48044444444444445
`46/2,'96/3,0,0,0.4817777777777778
`46/2,'99/1,0,0,0.48933333333333334
`46/2,'99/2,0,0,0.48977777777777776
`46/2,'99/3,0,0,0.49422222222222223
`46/2,'99/4,0,0,0.4928888888888889
`46/2,'99/5,0,0,0.4866666666666667
`47/2,'1/1,0,0,0.49422222222222223
`47/2,'1/2,0,0,0.4871111111111111
`47/2,'1/3,0,0,0.49644444444444447
`47/2,'1/4,0,0,0.4888888888888889
`47/2,'1/5,0,0,0.49777777777777776
`47/2,'10/1,0,0,0.5057777777777778
`47/2,'10/2,0,0,0.48577777777777775
`47/2,'10/3,0,0,0.48044444444444445
`47/2,'10/4,0,0,0.48
`47/2,'10/5,0,0,0.48577777777777775
`47/2,'100/1,0,0,0.528
`47/2,'100/2,0,0,0.488
`47/2,'100/3,0,0,0.496
`47/2,'100/4,0,0,0.4915555555555556
`47/2,'100/5,0,0,0.48977777777777776
`47/2,'101/1,0,0,0.4622222222222222
`47/2,'101/2,0,0,0.484
`47/2,'101/3,0,0,0.4737777777777778
`47/2,'101/5,0,0,0.46444444444444444
`47/2,'102/1,0,0,0.48044444444444445
`47/2,'102/3,0,0,0.47955555555555557
`47/2,'102/4,0,0,0.48844444444444446
`47/2,'104/1,0,0,0.45955555555555555
`47/2,'104/2,0,0,0.47155555555555556
`47/2,'104/5,0,0,0.4746666666666667
`47/2,'105/1,0,0,0.4448888888888889
`47/2,'105/2,0,0,0.4608888888888889
`47/2,'105/3,0,0,0.44666666666666666
`47/2,'105/4,0,0,0.472
`47/2,'105/5,0,0,0.4622222222222222
`47/2,'106/1,0,0,0.5013333333333333
`47/2,'106/2,0,0,0.5115555555555555
`47/2,'106/3,0,0,0.5062222222222222
`47/2,'106/4,0,0,0.48933333333333334
`47/2,'106/5,0,0,0.49822222222222223
`47/2,'11/1,0,0,0.4702222222222222
`47/2,'11/2,0,0,0.4608888888888889
`47/2,'11/3,0,0,0.4728888888888889
`47/2,'11/5,0,0,0.46355555555555555
`47/2,'113/1,0,0,0.468
`47/2,'113/2,0,0,0.4737777777777778
`47/2,'113/3,0,0,0.4697777777777778
`47/2,'113/4,0,0,0.47733333333333333
`47/2,'113/5,0,0,0.46755555555555556
`47/2,'12/1,0,0,0.4866666666666667
`47/2,'12/2,0,0,0.48844444444444446
`47/2,'12/3,0,0,0.48133333333333334
`47/2,'12/4,0,0,0.49822222222222223
`47/2,'12/5,0,0,0.47688888888888886
`47/2,'124/1,0,0,0.4471111111111111
`47/2,'124/2,0,0,0.4631111111111111
`47/2,'124/3,0,0,0.44666666666666666
`47/2,'124/4,0,0,0.4457777777777778
`47/2,'124/5,0,0,0.45022222222222225
`47/2,'125/1,0,0,0.49466666666666664
`47/2,'125/2,0,0,0.49333333333333335
`47/2,'125/4,0,0,0.49377777777777776
`47/2,'125/5,0,0,0.48
`47/2,'126/2,0,0,0.49822222222222223
`47/2,'126/3,0,0,0.4622222222222222
`47/2,'126/4,0,0,0.48444444444444446
`47/2,'13/1,0,0,0.5031111111111111
`47/2,'13/2,0,0,0.4968888888888889
`47/2,'13/4,0,0,0.49955555555555553
`47/2,'130/1,0,0,0.4862222222222222
`47/2,'130/2,0,0,0.47955555555555557
`47/2,'130/3,0,0,0.476
`47/2,'130/4,0,0,0.4826666666666667
`47/2,'130/5,0,0,0.4746666666666667
`47/2,'131/1,0,0,0.46266666666666667
`47/2,'131/2,0,0,0.4746666666666667
`47/2,'131/3,0,0,0.47333333333333333
`47/2,'131/4,0,0,0.4862222222222222
`47/2,'131/5,0,0,0.4968888888888889
`47/2,'135/1,0,0,0.48355555555555557
`47/2,'135/2,0,0,0.4915555555555556
`47/2,'135/3,0,0,0.49644444444444447
`47/2,'135/4,0,0,0.484
`47/2,'135/5,0,0,0.48133333333333334
`47/2,'136/1,0,0,0.5084444444444445
`47/2,'136/2,0,0,0.49733333333333335
`47/2,'136/3,0,0,0.508
`47/2,'136/4,0,0,0.4968888888888889
`47/2,'136/5,0,0,0.4955555555555556
`47/2,'14/1,0,0,0.4693333333333333
`47/2,'14/2,0,0,0.46266666666666667
`47/2,'14/3,0,0,0.4657777777777778
`47/2,'14/4,0,0,0.47555555555555556
`47/2,'14/5,0,0,0.46755555555555556
`47/2,'140/1,0,0,0.48933333333333334
`47/2,'140/3,0,0,0.4662222222222222
`47/2,'140/4,0,0,0.47155555555555556
`47/2,'141/1,0,0,0.4653333333333333
`47/2,'141/2,0,0,0.48444444444444446
`47/2,'141/3,0,0,0.4608888888888889
`47/2,'141/4,0,0,0.48088888888888887
`47/2,'141/5,0,0,0.4782222222222222
`47/2,'142/1,0,0,0.5004444444444445
`47/2,'142/2,0,0,0.5102222222222222
`47/2,'142/3,0,0,0.5062222222222222
`47/2,'142/4,0,0,0.49955555555555553
`47/2,'142/5,0,0,0.49822222222222223
`47/2,'143/1,0,0,0.48977777777777776
`47/2,'143/2,0,0,0.4746666666666667
`47/2,'143/3,0,0,0.468
`47/2,'143/4,0,0,0.4786666666666667
`47/2,'143/5,0,0,0.4782222222222222
`47/2,'147/1,0,0,0.5017777777777778
`47/2,'147/2,0,0,0.4693333333333333
`47/2,'147/3,0,0,0.4902222222222222
`47/2,'147/4,0,0,0.47733333333333333
`47/2,'147/5,0,0,0.5035555555555555
`47/2,'148/2,0,0,0.4911111111111111
`47/2,'148/3,0,0,0.5168888888888888
`47/2,'148/4,0,0,0.5102222222222222
`47/2,'148/5,0,0,0.4826666666666667
`47/2,'15/1,0,0,0.488
`47/2,'15/2,0,0,0.4728888888888889
`47/2,'15/3,0,0,0.47688888888888886
`47/2,'15/4,0,0,0.48533333333333334
`47/2,'15/5,0,0,0.48533333333333334
`47/2,'151/1,0,0,0.4888888888888889
`47/2,'151/2,0,0,0.4951111111111111
`47/2,'151/3,0,0,0.4777777777777778
`47/2,'151/4,0,0,0.48444444444444446
`47/2,'151/5,0,0,0.48444444444444446
`47/2,'152/1,0,0,0.4968888888888889
`47/2,'152/2,0,0,0.5084444444444445
`47/2,'152/3,0,0,0.5031111111111111
`47/2,'152/4,0,0,0.5084444444444445
`47/2,'152/5,0,0,0.5
`47/2,'153/2,0,0,0.5013333333333333
`47/2,'153/3,0,0,0.49644444444444447
`47/2,'155/1,0,0,0.49777777777777776
`47/2,'155/2,0,0,0.4928888888888889
`47/2,'155/3,0,0,0.48444444444444446
`47/2,'155/4,0,0,0.5066666666666667
`47/2,'158/1,0,0,0.4662222222222222
`47/2,'158/2,0,0,0.47644444444444445
`47/2,'158/3,0,0,0.47733333333333333
`47/2,'158/4,0,0,0.4826666666666667
`47/2,'158/5,0,0,0.47333333333333333
`47/2,'16/1,0,0,0.46
`47/2,'16/2,0,0,0.48
`47/2,'16/3,0,0,0.4915555555555556
`47/2,'16/4,0,0,0.484
`47/2,'16/5,0,0,0.4791111111111111
`47/2,'161/1,0,0,0.4751111111111111
`47/2,'161/2,0,0,0.4728888888888889
`47/2,'161/3,0,0,0.4911111111111111
`47/2,'161/4,0,0,0.4911111111111111
`47/2,'161/5,0,0,0.5031111111111111
`47/2,'162/1,0,0,0.5097777777777778
`47/2,'162/3,0,0,0.48488888888888887
`47/2,'162/5,0,0,0.47688888888888886
`47/2,'165/1,0,0,0.4911111111111111
`47/2,'165/2,0,0,0.4902222222222222
`47/2,'165/3,0,0,0.4911111111111111
`47/2,'165/4,0,0,0.492
`47/2,'165/5,0,0,0.4915555555555556
`47/2,'166/2,0,0,0.5102222222222222
`47/2,'166/4,0,0,0.5026666666666667
`47/2,'166/5,0,0,0.5248888888888888
`47/2,'167/1,0,0,0.48355555555555557
`47/2,'167/2,0,0,0.49066666666666664
`47/2,'167/3,0,0,0.48933333333333334
`47/2,'167/4,0,0,0.5008888888888889
`47/2,'167/5,0,0,0.5
`47/2,'168/1,0,0,0.49955555555555553
`47/2,'168/3,0,0,0.4831111111111111
`47/2,'168/5,0,0,0.496
`47/2,'169/1,0,0,0.49866666666666665
`47/2,'169/2,0,0,0.49377777777777776
`47/2,'169/3,0,0,0.49422222222222223
`47/2,'169/4,0,0,0.492
`47/2,'169/5,0,0,0.48577777777777775
`47/2,'170/1,0,0,0.49377777777777776
`47/2,'170/2,0,0,0.48577777777777775
`47/2,'170/3,0,0,0.4902222222222222
`47/2,'171/1,0,0,0.47955555555555557
`47/2,'171/5,0,0,0.4915555555555556
`47/2,'175/1,0,0,0.47555555555555556
`47/2,'175/2,0,0,0.4746666666666667
`47/2,'175/3,0,0,0.4728888888888889
`47/2,'175/4,0,0,0.47155555555555556
`47/2,'175/5,0,0,0.47733333333333333
`47/2,'177/1,0,0,0.4955555555555556
`47/2,'177/2,0,0,0.47733333333333333
`47/2,'177/3,0,0,0.46755555555555556
`47/2,'177/4,0,0,0.492
`47/2,'177/5,0,0,0.48444444444444446
`47/2,'178/1,0,0,0.456
`47/2,'178/3,0,0,0.48844444444444446
`47/2,'180/2,0,0,0.47688888888888886
`47/2,'180/3,0,0,0.464
`47/2,'180/4,0,0,0.45422222222222225
`47/2,'180/5,0,0,0.4862222222222222
`47/2,'181/1,0,0,0.4608888888888889
`47/2,'181/2,0,0,0.46044444444444443
`47/2,'181/3,0,0,0.444
`47/2,'181/4,0,0,0.4622222222222222
`47/2,'181/5,0,0,0.4826666666666667
`47/2,'182/1,0,0,0.4991111111111111
`47/2,'182/2,0,0,0.4822222222222222
`47/2,'182/3,0,0,0.5071111111111111
`47/2,'182/4,0,0,0.516
`47/2,'182/5,0,0,0.5124444444444445
`47/2,'183/1,0,0,0.4666666666666667
`47/2,'183/2,0,0,0.49066666666666664
`47/2,'183/3,0,0,0.47688888888888886
`47/2,'183/4,0,0,0.48
`47/2,'183/5,0,0,0.4782222222222222
`47/2,'186/1,0,0,0.48133333333333334
`47/2,'186/2,0,0,0.48088888888888887
`47/2,'186/4,0,0,0.47244444444444444
`47/2,'186/5,0,0,0.4866666666666667
`47/2,'19/1,0,0,0.5124444444444445
`47/2,'19/2,0,0,0.5173333333333333
`47/2,'19/3,0,0,0.5044444444444445
`47/2,'19/4,0,0,0.5168888888888888
`47/2,'19/5,0,0,0.5071111111111111
`47/2,'190/1,0,0,0.484
`47/2,'190/2,0,0,0.47955555555555557
`47/2,'190/3,0,0,0.48355555555555557
`47/2,'192/1,0,0,0.476
`47/2,'192/2,0,0,0.484
`47/2,'192/3,0,0,0.49066666666666664
`47/2,'192/4,0,0,0.4915555555555556
`47/2,'192/5,0,0,0.49822222222222223
`47/2,'194/2,0,0,0.4777777777777778
`47/2,'194/3,0,0,0.47733333333333333
`47/2,'194/4,0,0,0.48577777777777775
`47/2,'194/5,0,0,0.48044444444444445
`47/2,'195/1,0,0,0.488
`47/2,'195/3,0,0,0.472
`47/2,'195/4,0,0,0.4875555555555556
`47/2,'195/5,0,0,0.48933333333333334
`47/2,'196/1,0,0,0.5017777777777778
`47/2,'196/2,0,0,0.4822222222222222
`47/2,'196/3,0,0,0.47644444444444445
`47/2,'196/4,0,0,0.4657777777777778
`47/2,'199/1,0,0,0.4928888888888889
`47/2,'199/2,0,0,0.5066666666666667
`47/2,'199/3,0,0,0.4831111111111111
`47/2,'199/4,0,0,0.48977777777777776
`47/2,'199/5,0,0,0.48844444444444446
`47/2,'2/1,0,0,0.5111111111111111
`47/2,'2/2,0,0,0.49955555555555553
`47/2,'2/3,0,0,0.47333333333333333
`47/2,'2/5,0,0,0.5168888888888888
`47/2,'214/1,0,0,0.488
`47/2,'214/2,0,0,0.48044444444444445
`47/2,'214/4,0,0,0.4871111111111111
`47/2,'214/5,0,0,0.48088888888888887
`47/2,'220/1,0,0,0.4928888888888889
`47/2,'220/2,0,0,0.49244444444444446
`47/2,'220/3,0,0,0.5013333333333333
`47/2,'220/4,0,0,0.5008888888888889
`47/2,'220/5,0,0,0.49066666666666664
`47/2,'221/1,0,0,0.4875555555555556
`47/2,'221/2,0,0,0.49866666666666665
`47/2,'221/3,0,0,0.49333333333333335
`47/2,'221/4,0,0,0.4888888888888889
`47/2,'221/5,0,0,0.5106666666666667
`47/2,'222/1,0,0,0.4608888888888889
`47/2,'222/2,0,0,0.4524444444444444
`47/2,'222/3,0,0,0.46355555555555555
`47/2,'224/2,0,0,0.48355555555555557
`47/2,'224/4,0,0,0.49955555555555553
`47/2,'225/1,0,0,0.4955555555555556
`47/2,'225/2,0,0,0.4928888888888889
`47/2,'225/4,0,0,0.48577777777777775
`47/2,'225/5,0,0,0.4782222222222222
`47/2,'227/1,0,0,0.4951111111111111
`47/2,'227/2,0,0,0.49644444444444447
`47/2,'227/3,0,0,0.4915555555555556
`47/2,'227/4,0,0,0.49377777777777776
`47/2,'237/1,0,0,0.4928888888888889
`47/2,'237/2,0,0,0.4951111111111111
`47/2,'237/3,0,0,0.48577777777777775
`47/2,'237/4,0,0,0.4955555555555556
`47/2,'237/5,0,0,0.48977777777777776
`47/2,'25/1,0,0,0.48
`47/2,'25/2,0,0,0.49777777777777776
`47/2,'25/3,0,0,0.48444444444444446
`47/2,'27/1,0,0,0.4911111111111111
`47/2,'27/2,0,0,0.5053333333333333
`47/2,'27/3,0,0,0.508
`47/2,'27/4,0,0,0.5146666666666667
`47/2,'27/5,0,0,0.4875555555555556
`47/2,'29/1,0,0,0.5128888888888888
`47/2,'29/2,0,0,0.4915555555555556
`47/2,'29/3,0,0,0.48133333333333334
`47/2,'29/4,0,0,0.5111111111111111
`47/2,'35/1,0,0,0.44755555555555554
`47/2,'35/2,0,0,0.456
`47/2,'35/3,0,0,0.45111111111111113
`47/2,'37/3,0,0,0.5186666666666667
`47/2,'37/4,0,0,0.4951111111111111
`47/2,'38/1,0,0,0.49777777777777776
`47/2,'38/2,0,0,0.48933333333333334
`47/2,'38/3,0,0,0.4871111111111111
`47/2,'38/4,0,0,0.48977777777777776
`47/2,'38/5,0,0,0.492
`47/2,'40/1,0,0,0.4537777777777778
`47/2,'40/2,0,0,0.4693333333333333
`47/2,'41/1,0,0,0.48577777777777775
`47/2,'41/3,0,0,0.47733333333333333
`47/2,'41/4,0,0,0.476
`47/2,'41/5,0,0,0.48355555555555557
`47/2,'42/1,0,0,0.48577777777777775
`47/2,'42/3,0,0,0.5008888888888889
`47/2,'42/4,0,0,0.48133333333333334
`47/2,'42/5,0,0,0.49466666666666664
`47/2,'44/1,0,0,0.49466666666666664
`47/2,'44/2,0,0,0.49244444444444446
`47/2,'44/3,0,0,0.48844444444444446
`47/2,'44/4,0,0,0.484
`47/2,'44/5,0,0,0.488
`47/2,'45/3,0,0,0.48444444444444446
`47/2,'45/4,0,0,0.49066666666666664
`47/2,'45/5,0,0,0.4826666666666667
`47/2,'46/2,0,0,0.516
`47/2,'46/3,0,0,0.5066666666666667
`47/2,'46/4,0,0,0.5137777777777778
`47/2,'46/5,0,0,0.5062222222222222
`47/2,'47/3,1,1,0.19244444444444445
`47/2,'47/4,1,1,0.2653333333333333
`47/2,'47/5,1,1,0.2368888888888889
`47/2,'49/3,0,0,0.4888888888888889
`47/2,'49/4,0,0,0.47955555555555557
`47/2,'49/5,0,0,0.48355555555555557
`47/2,'51/1,0,0,0.47644444444444445
`47/2,'51/2,0,0,0.484
`47/2,'51/3,0,0,0.47733333333333333
`47/2,'51/4,0,0,0.48444444444444446
`47/2,'51/5,0,0,0.4862222222222222
`47/2,'54/1,0,0,0.5008888888888889
`47/2,'54/5,0,0,0.5008888888888889
`47/2,'55/1,0,0,0.532
`47/2,'55/2,0,0,0.524
`47/2,'55/3,0,0,0.5115555555555555
`47/2,'55/4,0,0,0.5102222222222222
`47/2,'55/5,0,0,0.49333333333333335
`47/2,'56/1,0,0,0.4822222222222222
`47/2,'56/2,0,0,0.46266666666666667
`47/2,'56/4,0,0,0.4888888888888889
`47/2,'58/1,0,0,0.49733333333333335
`47/2,'58/2,0,0,0.472
`47/2,'58/3,0,0,0.4888888888888889
`47/2,'58/5,0,0,0.5066666666666667
`47/2,'59/1,0,0,0.48488888888888887
`47/2,'59/2,0,0,0.4693333333333333
`47/2,'59/3,0,0,0.4826666666666667
`47/2,'59/4,0,0,0.48488888888888887
`47/2,'59/5,0,0,0.49777777777777776
`47/2,'6/1,0,0,0.4928888888888889
`47/2,'6/3,0,0,0.49244444444444446
`47/2,'6/4,0,0,0.48355555555555557
`47/2,'61/1,0,0,0.49733333333333335
`47/2,'61/2,0,0,0.49377777777777776
`47/2,'61/3,0,0,0.484
`47/2,'69/1,0,0,0.45644444444444443
`47/2,'69/2,0,0,0.49244444444444446
`47/2,'7/2,0,0,0.48
`47/2,'7/3,0,0,0.5026666666666667
`47/2,'70/1,0,0,0.4524444444444444
`47/2,'70/2,0,0,0.46266666666666667
`47/2,'72/1,0,0,0.4791111111111111
`47/2,'72/2,0,0,0.4928888888888889
`47/2,'72/3,0,0,0.47244444444444444
`47/2,'72/4,0,0,0.47644444444444445
`47/2,'72/5,0,0,0.45644444444444443
`47/2,'74/1,0,0,0.4862222222222222
`47/2,'74/2,0,0,0.47333333333333333
`47/2,'74/3,0,0,0.4822222222222222
`47/2,'74/4,0,0,0.47955555555555557
`47/2,'74/5,0,0,0.4831111111111111
